chr	start	end	peak	int_effect	int_qval	SocvSol	priority_gene	fly_protein	fly_Name	fly_Symbol	all_genes	fly_protein_all	fly_Name_all	fly_Symbol_all
LALB_chr_10	6326095	6327928	LALB_chr_10,Parent=peak4277	0.559560309	0.025290748	solitary	LALB_v3.1_07610	NP_723600.2	Tripartite motif containing 9	Trim9	LALB_v3.1_07609,LALB_v3.1_07610	NP_652053.1,NP_723600.2	Vacuolar protein sorting 28,Tripartite motif containing 9	Vps28,Trim9
LALB_chr_10	6398069	6399376	LALB_chr_10,Parent=peak4286	0.510937257	0.019207157	solitary	LALB_v3.1_07620	NP_477351.1	Sirtuin 1	Sirt1	LALB_v3.1_07618,LALB_v3.1_07619,LALB_v3.1_07621,LALB_v3.1_07620	NP_523420.1,NP_477059.2,NP_477351.1	Syntaxin 16,bcn92,Sirtuin 1	Syx16,bcn92,Sirt1
LALB_chr_10	6401650	6403902	LALB_chr_10,Parent=peak4288	-0.659187542	0.00502693	social	LALB_v3.1_07620,LALB_v3.1_07621	NP_477351.1	Sirtuin 1	Sirt1	LALB_v3.1_07620,LALB_v3.1_07621	NP_477351.1	Sirtuin 1	Sirt1
LALB_chr_10	6458643	6460391	LALB_chr_10,Parent=peak4297	1.324609555	0.006877387	solitary	LALB_v3.1_07629	NP_650913.2	Syncrip	Syp	LALB_v3.1_07628,LALB_v3.1_07629	NP_732553.2,NP_650913.2	uncharacterized protein,Syncrip	CG31195,Syp
LALB_chr_10	6692827	6693836	LALB_chr_10,Parent=peak4329	1.279407507	0.006146887	solitary	LALB_v3.1_07657	NA	NA	NA	LALB_v3.1_07657	NA	NA	NA
LALB_chr_10	7092469	7093281	LALB_chr_10,Parent=peak4365	0.969131258	0.005041948	solitary	LALB_v3.1_07689	NA	NA	NA	LALB_v3.1_07689	NA	NA	NA
LALB_chr_10	7137577	7138189	LALB_chr_10,Parent=peak4371	-0.901620329	0.011028461	social	LALB_v3.1_07689	NA	NA	NA	LALB_v3.1_07689	NA	NA	NA
LALB_chr_10	7487551	7488203	LALB_chr_10,Parent=peak4414	0.641410005	0.030853667	solitary	LALB_v3.1_07707	NA	NA	NA	LALB_v3.1_07708,LALB_v3.1_07705,LALB_v3.1_07706,LALB_v3.1_07707	NP_650863.3,NP_609028.2,NP_650678.1	Regnase 1,real-time,uncharacterized protein, isoform A	Regnase-1,retm,CG7218
LALB_chr_10	7556848	7559094	LALB_chr_10,Parent=peak4422	1.030079619	0.003321772	solitary	LALB_v3.1_07721	NP_788719.1	uncharacterized protein, isoform A	CG7029	LALB_v3.1_07721	NP_788719.1	uncharacterized protein, isoform A	CG7029
LALB_chr_10	7574366	7579122	LALB_chr_10,Parent=peak4426	0.603943644	0.008806161	solitary	LALB_v3.1_07722	NA	NA	NA	LALB_v3.1_07721,LALB_v3.1_07722,LALB_v3.1_07723	NP_788719.1,NP_572968.1	uncharacterized protein, isoform A,uncharacterized protein, isoform A	CG7029,CG15890
LALB_chr_10	8081698	8082602	LALB_chr_10,Parent=peak4490	1.132180439	0.000384564	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	8633308	8634258	LALB_chr_10,Parent=peak4557	-0.723145112	0.018328682	social	LALB_v3.1_07778	NP_647681.2	mauve	mv	LALB_v3.1_07777,LALB_v3.1_07778	NP_609735.1,NP_647681.2	Ankrd49,mauve	Ankrd49,mv
LALB_chr_10	8692721	8693979	LALB_chr_10,Parent=peak4570	-1.330891	0.001060581	social	LALB_v3.1_07788	NP_477153.1	toucan	toc	LALB_v3.1_07787,LALB_v3.1_07788,LALB_v3.1_07786	NP_477153.1	toucan	toc
LALB_chr_10	8922544	8925354	LALB_chr_10,Parent=peak4595	-1.075595722	0.00703065	social	LALB_v3.1_07816	NP_610279.3	Fatty acid 2-hydroxylase	Fa2h	LALB_v3.1_07813,LALB_v3.1_07812,LALB_v3.1_07814,LALB_v3.1_07815,LALB_v3.1_07817,LALB_v3.1_07816	NP_609548.1,NP_723724.1,NP_610278.1,NP_611340.1,NP_610279.3	Ced-12,patsas, isoform A,kappaB-Ras, isoform A,uncharacterized protein, isoform A,Fatty acid 2-hydroxylase	Ced-12,Patsas,kappaB-Ras,CG43066,Fa2h
LALB_chr_10	9110741	9112578	LALB_chr_10,Parent=peak4620	0.495327847	0.043878261	solitary	LALB_v3.1_07820,LALB_v3.1_07821	NP_476966.1	cappuccino	capu	LALB_v3.1_07820,LALB_v3.1_07821	NP_476966.1	cappuccino	capu
LALB_chr_10	9242002	9242890	LALB_chr_10,Parent=peak4634	0.505693498	0.049537507	solitary	LALB_v3.1_07828	NP_523373.2	Protein phosphatase 2B at 14D	Pp2B-14D	LALB_v3.1_07828	NP_523373.2	Protein phosphatase 2B at 14D	Pp2B-14D
LALB_chr_10	9465178	9467008	LALB_chr_10,Parent=peak4663	0.466171022	0.041604258	solitary	LALB_v3.1_07829	NA	NA	NA	LALB_v3.1_07829	NA	NA	NA
LALB_chr_10	9642817	9643456	LALB_chr_10,Parent=peak4691	-0.564097232	0.040317331	social	LALB_v3.1_07836	NP_609811.1	uncharacterized protein, isoform A	CG13272	LALB_v3.1_07836	NP_609811.1	uncharacterized protein, isoform A	CG13272
LALB_chr_10	9653680	9656666	LALB_chr_10,Parent=peak4692	0.589612888	0.035350395	solitary	LALB_v3.1_07837	NP_524212.2	Dead-box-1	Ddx1	LALB_v3.1_07837	NP_524212.2	Dead-box-1	Ddx1
LALB_chr_10	9687255	9689282	LALB_chr_10,Parent=peak4698	-0.529656906	0.040317331	social	LALB_v3.1_07838	NP_477505.1	G protein alpha subunit s	Galphas	LALB_v3.1_07838	NP_477505.1	G protein alpha subunit s	Galphas
LALB_chr_10	9844691	9846625	LALB_chr_10,Parent=peak4724	0.551851882	0.008584681	solitary	LALB_v3.1_07860	NA	NA	NA	LALB_v3.1_07857,LALB_v3.1_07858,LALB_v3.1_07860,LALB_v3.1_07859	NP_608792.1,NP_608745.1	Intraflagellar transport 57,cornichon related	IFT57,cnir
LALB_chr_10	9896819	9897975	LALB_chr_10,Parent=peak4734	0.898379411	0.016254745	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	9932457	9933975	LALB_chr_10,Parent=peak4738	-0.660273438	0.01491531	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	9969796	9970671	LALB_chr_10,Parent=peak4744	-0.493400428	0.041324777	social	LALB_v3.1_07862	NP_723968.1	dachshund	dac	LALB_v3.1_07862	NP_723968.1	dachshund	dac
LALB_chr_10	10301516	10303353	LALB_chr_10,Parent=peak4792	-0.507312624	0.011134641	social	LALB_v3.1_07870	NA	NA	NA	LALB_v3.1_07868,LALB_v3.1_07870,LALB_v3.1_07867,LALB_v3.1_07869,LALB_v3.1_07871	NP_609590.1,NP_611837.1,NP_523483.2	PIH1 domain containing 1,shutdown,no mechanoreceptor potential C	Pih1D1,shu,nompC
LALB_chr_10	10847791	10850861	LALB_chr_10,Parent=peak4864	0.995094466	0.018552887	solitary	LALB_v3.1_07896	NA	NA	NA	LALB_v3.1_07896,LALB_v3.1_07897,LALB_v3.1_07898	NP_608822.1	borderless	bdl
LALB_chr_10	10945258	10946047	LALB_chr_10,Parent=peak4880	-0.681279432	0.02496026	social	LALB_v3.1_07899	NA	NA	NA	LALB_v3.1_07899	NA	NA	NA
LALB_chr_10	11013654	11014740	LALB_chr_10,Parent=peak4884	-0.825356698	0.007973638	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	11043273	11044412	LALB_chr_10,Parent=peak4890	1.29814088	0.000914616	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	11161853	11163032	LALB_chr_10,Parent=peak4904	-1.033629296	0.007374884	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	11366943	11367651	LALB_chr_10,Parent=peak4929	0.705461276	0.042862382	solitary	LALB_v3.1_07906	NA	NA	NA	LALB_v3.1_07906	NA	NA	NA
LALB_chr_10	11756154	11756951	LALB_chr_10,Parent=peak4991	-0.695392441	0.03138537	social	LALB_v3.1_07918	NP_523446.2	dachsous	ds	LALB_v3.1_07918	NP_523446.2	dachsous	ds
LALB_chr_10	11974281	11975267	LALB_chr_10,Parent=peak5033	-0.94299179	0.035499433	social	LALB_v3.1_07919	NA	NA	NA	LALB_v3.1_07919	NA	NA	NA
LALB_chr_10	12027488	12028505	LALB_chr_10,Parent=peak5038	-0.900717101	0.007655704	social	LALB_v3.1_07921	NP_001033991.1	EGFR adaptor protein	Egfrap	LALB_v3.1_07921	NP_001033991.1	EGFR adaptor protein	Egfrap
LALB_chr_10	12083641	12084412	LALB_chr_10,Parent=peak5046	0.681231441	0.027208711	solitary	LALB_v3.1_07921	NP_001033991.1	EGFR adaptor protein	Egfrap	LALB_v3.1_07921	NP_001033991.1	EGFR adaptor protein	Egfrap
LALB_chr_10	12211098	12212605	LALB_chr_10,Parent=peak5060	0.57076657	0.007135396	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_10	12303769	12305632	LALB_chr_10,Parent=peak5070	0.450786646	0.048111705	solitary	LALB_v3.1_07922,LALB_v3.1_07923	NA	NA	NA	LALB_v3.1_07922,LALB_v3.1_07923	NA	NA	NA
LALB_chr_10	12367085	12368577	LALB_chr_10,Parent=peak5076	0.626793352	0.033114163	solitary	LALB_v3.1_07925	NA	NA	NA	,LALB_v3.1_07925	NA	NA	NA
LALB_chr_10	12376171	12377111	LALB_chr_10,Parent=peak5077	0.623132917	0.022334456	solitary	LALB_v3.1_07925	NA	NA	NA	LALB_v3.1_07925	NA	NA	NA
LALB_chr_10	12606851	12607599	LALB_chr_10,Parent=peak5092	-0.737740824	0.047564439	social	LALB_v3.1_07928	NP_524341.3	timeout	timeout	LALB_v3.1_07928	NP_524341.3	timeout	timeout
LALB_chr_10	12770027	12772104	LALB_chr_10,Parent=peak5107	0.490633228	0.033144612	solitary	LALB_v3.1_07928	NP_524341.3	timeout	timeout	LALB_v3.1_07928	NP_524341.3	timeout	timeout
LALB_chr_10	12852776	12853594	LALB_chr_10,Parent=peak5112	-1.897394375	0.044392486	social	LALB_v3.1_07930	NA	NA	NA	LALB_v3.1_07930	NA	NA	NA
LALB_chr_10	13050395	13051185	LALB_chr_10,Parent=peak5136	1.058045787	0.006923402	solitary	LALB_v3.1_07930	NA	NA	NA	LALB_v3.1_07930	NA	NA	NA
LALB_chr_10	13064421	13065424	LALB_chr_10,Parent=peak5137	-1.021395511	0.000914616	social	LALB_v3.1_07930	NA	NA	NA	LALB_v3.1_07930	NA	NA	NA
LALB_chr_10	13412014	13412875	LALB_chr_10,Parent=peak5184	-0.710467333	0.045237038	social	LALB_v3.1_07940	NA	NA	NA	LALB_v3.1_07940	NA	NA	NA
LALB_chr_11	383945	385045	LALB_chr_11,Parent=peak5251	-0.471512697	0.029508938	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	524826	525787	LALB_chr_11,Parent=peak5276	0.552014194	0.012798958	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	959177	960378	LALB_chr_11,Parent=peak5339	0.598973048	0.035278944	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	1045601	1046694	LALB_chr_11,Parent=peak5345	0.507702287	0.035499433	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	1749294	1750261	LALB_chr_11,Parent=peak5354	0.379916723	0.032263959	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3823118	3824134	LALB_chr_11,Parent=peak5360	-0.52534585	0.015447818	social	LALB_v3.1_07965	NA	NA	NA	LALB_v3.1_07965	NA	NA	NA
LALB_chr_11	3827099	3827591	LALB_chr_11,Parent=peak5361	-0.459976722	0.043864283	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3830283	3831199	LALB_chr_11,Parent=peak5362	-0.453766431	0.024347083	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3832188	3832727	LALB_chr_11,Parent=peak5363	-0.579316743	0.010678289	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3837305	3837862	LALB_chr_11,Parent=peak5364	-0.568035551	0.007227548	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3839264	3839835	LALB_chr_11,Parent=peak5365	-0.617628615	0.007987211	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3842396	3842968	LALB_chr_11,Parent=peak5366	-0.635770344	0.010678289	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3844367	3844924	LALB_chr_11,Parent=peak5367	-0.569892404	0.015142907	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	3850671	3851626	LALB_chr_11,Parent=peak5369	-0.426758637	0.024185319	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	4128983	4129861	LALB_chr_11,Parent=peak5387	0.903203774	0.039735829	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	4230460	4230909	LALB_chr_11,Parent=peak5396	0.757197363	0.015568103	solitary	LALB_v3.1_07970	NP_523830.2	Structure specific recognition protein	Ssrp	LALB_v3.1_07970	NP_523830.2	Structure specific recognition protein	Ssrp
LALB_chr_11	4233606	4234680	LALB_chr_11,Parent=peak5397	-0.683075971	0.01171913	social	LALB_v3.1_07970	NP_523830.2	Structure specific recognition protein	Ssrp	LALB_v3.1_07970	NP_523830.2	Structure specific recognition protein	Ssrp
LALB_chr_11	4477453	4478919	LALB_chr_11,Parent=peak5420	0.637681881	0.024347083	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	4518262	4518973	LALB_chr_11,Parent=peak5425	-0.629777237	0.041779693	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	5299418	5300078	LALB_chr_11,Parent=peak5492	0.586301389	0.022757801	solitary	LALB_v3.1_07993	NP_610714.1	expansion	exp	LALB_v3.1_07992,LALB_v3.1_07993	NP_611044.1,NP_610714.1	uncharacterized protein,expansion	CG30467,exp
LALB_chr_11	5307862	5308470	LALB_chr_11,Parent=peak5494	0.926426182	0.005663504	solitary	LALB_v3.1_07993	NP_610714.1	expansion	exp	LALB_v3.1_07993	NP_610714.1	expansion	exp
LALB_chr_11	5940115	5944919	LALB_chr_11,Parent=peak5553	1.288405874	0.000246976	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	5995857	5996588	LALB_chr_11,Parent=peak5562	-0.606439552	0.024147553	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	6524815	6525908	LALB_chr_11,Parent=peak5606	0.662589036	0.005747847	solitary	LALB_v3.1_08014,LALB_v3.1_08015	NP_609992.1	Phosphomevalonate kinase	Pmvk	LALB_v3.1_08014,LALB_v3.1_08015,LALB_v3.1_08016	NP_609992.1	Phosphomevalonate kinase	Pmvk
LALB_chr_11	7406612	7407383	LALB_chr_11,Parent=peak5680	0.746540488	0.048587838	solitary	LALB_v3.1_08053	NP_572673.1	C901	C901	LALB_v3.1_08053	NP_572673.1	C901	C901
LALB_chr_11	8227940	8229130	LALB_chr_11,Parent=peak5745	0.965288395	0.005663504	solitary	LALB_v3.1_08061	NP_524441.2	CASK, isoform B	CASK	LALB_v3.1_08061	NP_524441.2	CASK, isoform B	CASK
LALB_chr_11	8266213	8267250	LALB_chr_11,Parent=peak5749	-0.804579098	0.018501062	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	8832556	8833803	LALB_chr_11,Parent=peak5799	0.673775792	0.026187158	solitary	LALB_v3.1_08089	NA	NA	NA	LALB_v3.1_08089	NA	NA	NA
LALB_chr_11	9037093	9037944	LALB_chr_11,Parent=peak5823	0.65539268	0.032263959	solitary	LALB_v3.1_08090	NA	NA	NA	LALB_v3.1_08090	NA	NA	NA
LALB_chr_11	9076892	9078594	LALB_chr_11,Parent=peak5827	0.485351621	0.02093308	solitary	LALB_v3.1_08090	NA	NA	NA	LALB_v3.1_08090	NA	NA	NA
LALB_chr_11	9290482	9291500	LALB_chr_11,Parent=peak5852	0.781742742	0.02257748	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_11	9344622	9346408	LALB_chr_11,Parent=peak5861	0.606115712	0.009046828	solitary	LALB_v3.1_08091	NP_651329.4	staccato	stac	LALB_v3.1_08091	NP_651329.4	staccato	stac
LALB_chr_11	9507082	9508049	LALB_chr_11,Parent=peak5877	-0.794808179	0.028226472	social	LALB_v3.1_08097	NA	NA	NA	LALB_v3.1_08097	NA	NA	NA
LALB_chr_11	9996360	9999086	LALB_chr_11,Parent=peak5934	-0.584299487	0.017897998	social	LALB_v3.1_08132	NP_649931.1	trabid	trbd	LALB_v3.1_08130,LALB_v3.1_08131,LALB_v3.1_08132	NP_609049.1,NP_649931.1	Equilibrative nucleoside transporter 2,trabid	Ent2,trbd
LALB_chr_11	10138271	10139169	LALB_chr_11,Parent=peak5947	-0.852236868	0.009185705	social	LALB_v3.1_08139	NP_651854.2	uncharacterized protein	CG15563	LALB_v3.1_08139	NP_651854.2	uncharacterized protein	CG15563
LALB_chr_11	10863208	10864153	LALB_chr_11,Parent=peak6040	-0.592770825	0.024147553	social	LALB_v3.1_08147,LALB_v3.1_08149	NP_651884.1,NP_569869.2	uncharacterized protein,Leucine zipper like transcription regulator 1	CG11563,Lztr1	LALB_v3.1_08147,LALB_v3.1_08149,LALB_v3.1_08145,LALB_v3.1_08148,LALB_v3.1_08150,LALB_v3.1_08151,LALB_v3.1_08146	NP_651884.1,NP_569869.2,NP_477027.1	uncharacterized protein,Leucine zipper like transcription regulator 1,Ribonucleoside diphosphate reductase large subunit	CG11563,Lztr1,RnrL
LALB_chr_11	11100341	11101146	LALB_chr_11,Parent=peak6074	-1.103550192	0.00507734	social	LALB_v3.1_08153	NA	NA	NA	LALB_v3.1_08153	NA	NA	NA
LALB_chr_11	11116584	11119305	LALB_chr_11,Parent=peak6075	0.823354951	0.018974554	solitary	LALB_v3.1_08153	NA	NA	NA	LALB_v3.1_08153	NA	NA	NA
LALB_chr_12	177403	178486	LALB_chr_12,Parent=peak6155	0.975037746	0.038711359	solitary	LALB_v3.1_08194	NA	NA	NA	LALB_v3.1_08194	NA	NA	NA
LALB_chr_12	220847	222201	LALB_chr_12,Parent=peak6161	1.259242299	0.03586571	solitary	LALB_v3.1_08194	NA	NA	NA	LALB_v3.1_08194	NA	NA	NA
LALB_chr_12	925995	926687	LALB_chr_12,Parent=peak6218	0.696414638	0.044436671	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	1380127	1380910	LALB_chr_12,Parent=peak6258	-1.986760312	6.89E-06	social	LALB_v3.1_08220	NA	NA	NA	LALB_v3.1_08221,LALB_v3.1_08220	NA	NA	NA
LALB_chr_12	1600252	1601397	LALB_chr_12,Parent=peak6273	0.63539971	0.016627794	solitary	LALB_v3.1_08226,LALB_v3.1_08227	NP_649386.1	uncharacterized protein	CG11523	LALB_v3.1_08226,LALB_v3.1_08227	NP_649386.1	uncharacterized protein	CG11523
LALB_chr_12	1610840	1611749	LALB_chr_12,Parent=peak6275	1.011745809	0.022334456	solitary	LALB_v3.1_08228	NA	NA	NA	LALB_v3.1_08228	NA	NA	NA
LALB_chr_12	1756855	1758865	LALB_chr_12,Parent=peak6284	0.680564028	0.006374574	solitary	LALB_v3.1_08235	NA	NA	NA	LALB_v3.1_08235	NA	NA	NA
LALB_chr_12	1968143	1969027	LALB_chr_12,Parent=peak6304	0.712535359	0.039727064	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	2309402	2310165	LALB_chr_12,Parent=peak6321	-1.01139945	0.02093308	social	LALB_v3.1_08244	NA	NA	NA	LALB_v3.1_08244	NA	NA	NA
LALB_chr_12	2312629	2313970	LALB_chr_12,Parent=peak6322	1.492114179	2.68E-05	solitary	LALB_v3.1_08244	NA	NA	NA	LALB_v3.1_08244	NA	NA	NA
LALB_chr_12	2340680	2341944	LALB_chr_12,Parent=peak6323	0.695902872	0.020939701	solitary	LALB_v3.1_08244	NA	NA	NA	LALB_v3.1_08244	NA	NA	NA
LALB_chr_12	2520454	2521709	LALB_chr_12,Parent=peak6336	-0.628873657	0.044158329	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	3125246	3126444	LALB_chr_12,Parent=peak6375	0.700866742	0.019381147	solitary	LALB_v3.1_08258	NP_647841.1	uncharacterized protein, isoform B	CG14982	LALB_v3.1_08258	NP_647841.1	uncharacterized protein, isoform B	CG14982
LALB_chr_12	3182287	3183708	LALB_chr_12,Parent=peak6378	0.878433467	0.002378795	solitary	LALB_v3.1_08261	NA	NA	NA	LALB_v3.1_08263,LALB_v3.1_08262,LALB_v3.1_08261	NA	NA	NA
LALB_chr_12	3332334	3333945	LALB_chr_12,Parent=peak6390	-0.853302277	0.012556104	social	LALB_v3.1_08271	NP_651780.1	uncharacterized protein	CG15531	LALB_v3.1_08270,LALB_v3.1_08272,LALB_v3.1_08271	NP_651781.1,NP_651780.1	uncharacterized protein,uncharacterized protein	CG9743,CG15531
LALB_chr_12	3614533	3617959	LALB_chr_12,Parent=peak6415	-0.497396341	0.039315818	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	3653916	3656411	LALB_chr_12,Parent=peak6419	-1.436599408	0.011062862	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	3658115	3659729	LALB_chr_12,Parent=peak6420	0.84087584	0.012178964	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	3787913	3789050	LALB_chr_12,Parent=peak6435	-0.570948534	0.033114163	social	LALB_v3.1_08279	NA	NA	NA	LALB_v3.1_08279	NA	NA	NA
LALB_chr_12	4010579	4012973	LALB_chr_12,Parent=peak6464	NA	NA	not_tested	LALB_v3.1_08284	NA	NA	NA	LALB_v3.1_08284	NA	NA	NA
LALB_chr_12	4080068	4080977	LALB_chr_12,Parent=peak6473	0.736466699	0.030703025	solitary	LALB_v3.1_08289	NA	NA	NA	LALB_v3.1_08289	NA	NA	NA
LALB_chr_12	4386445	4387957	LALB_chr_12,Parent=peak6501	-0.905126486	0.022356994	social	LALB_v3.1_08290	NA	NA	NA	LALB_v3.1_08290	NA	NA	NA
LALB_chr_12	4923852	4924744	LALB_chr_12,Parent=peak6552	0.682920219	0.029721595	solitary	LALB_v3.1_08293	NP_476758.1	Epidermal growth factor receptor	Egfr	LALB_v3.1_08293	NP_476758.1	Epidermal growth factor receptor	Egfr
LALB_chr_12	4948614	4950013	LALB_chr_12,Parent=peak6554	-1.353929131	0.000381339	social	LALB_v3.1_08293	NP_476758.1	Epidermal growth factor receptor	Egfr	LALB_v3.1_08293	NP_476758.1	Epidermal growth factor receptor	Egfr
LALB_chr_12	5585063	5586469	LALB_chr_12,Parent=peak6601	-0.451894156	0.046754616	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	5665217	5666772	LALB_chr_12,Parent=peak6605	0.584937196	0.033991937	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	5928577	5929629	LALB_chr_12,Parent=peak6628	-0.968136859	0.003208055	social	LALB_v3.1_08303	NA	NA	NA	LALB_v3.1_08303	NA	NA	NA
LALB_chr_12	6026307	6027520	LALB_chr_12,Parent=peak6641	0.591378915	0.046482589	solitary	LALB_v3.1_08303	NA	NA	NA	LALB_v3.1_08303	NA	NA	NA
LALB_chr_12	6087025	6087480	LALB_chr_12,Parent=peak6647	0.749909443	0.042883778	solitary	LALB_v3.1_08303	NA	NA	NA	LALB_v3.1_08303	NA	NA	NA
LALB_chr_12	6563354	6564420	LALB_chr_12,Parent=peak6691	0.874140695	0.025978653	solitary	LALB_v3.1_08311	NP_477027.1	Ribonucleoside diphosphate reductase large subunit	RnrL	LALB_v3.1_08310,LALB_v3.1_08311,LALB_v3.1_08312	NP_651930.2,NP_477027.1	GABA transporter,Ribonucleoside diphosphate reductase large subunit	Gat,RnrL
LALB_chr_12	6623699	6625121	LALB_chr_12,Parent=peak6702	0.754360979	0.02247437	solitary	LALB_v3.1_08318	NA	NA	NA	LALB_v3.1_08317,LALB_v3.1_08318,LALB_v3.1_08319	NP_729265.1	larval translucida	ltl
LALB_chr_12	7519381	7521540	LALB_chr_12,Parent=peak6789	0.665456167	0.033144612	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_12	7603492	7604571	LALB_chr_12,Parent=peak6807	0.976838636	0.000794058	solitary	LALB_v3.1_08341	NA	NA	NA	LALB_v3.1_08341	NA	NA	NA
LALB_chr_12	7791568	7792151	LALB_chr_12,Parent=peak6827	-1.11500818	0.02247437	social	LALB_v3.1_08347,LALB_v3.1_08348	NP_477172.1,NP_731170.2	Rab6, isoform A,Neuroligin 3	Rab6,Nlg3	LALB_v3.1_08347,LALB_v3.1_08348	NP_477172.1,NP_731170.2	Rab6, isoform A,Neuroligin 3	Rab6,Nlg3
LALB_chr_12	8168543	8170432	LALB_chr_12,Parent=peak6863	0.571999818	0.029190621	solitary	LALB_v3.1_08348	NP_731170.2	Neuroligin 3	Nlg3	LALB_v3.1_08348	NP_731170.2	Neuroligin 3	Nlg3
LALB_chr_12	8231908	8232450	LALB_chr_12,Parent=peak6869	0.607239059	0.035350395	solitary	LALB_v3.1_08349	NP_731172.2	Neuroligin 1	Nlg1	LALB_v3.1_08349	NP_731172.2	Neuroligin 1	Nlg1
LALB_chr_12	8676895	8678229	LALB_chr_12,Parent=peak6918	0.997664764	0.020575158	solitary	LALB_v3.1_08353	NA	NA	NA	LALB_v3.1_08352,LALB_v3.1_08353,LALB_v3.1_08351,LALB_v3.1_08354	NP_731170.2	Neuroligin 3	Nlg3
LALB_chr_12	8952663	8953682	LALB_chr_12,Parent=peak6946	0.878011829	0.043878261	solitary	LALB_v3.1_08366,LALB_v3.1_08367	NA	NA	NA	LALB_v3.1_08366,LALB_v3.1_08367,LALB_v3.1_08365,LALB_v3.1_08368	NP_649507.1	Juvenile hormone binding protein 3	Jhbp3
LALB_chr_12	9071857	9072860	LALB_chr_12,Parent=peak6961	-0.547794809	0.029565933	social	LALB_v3.1_08379	NA	NA	NA	LALB_v3.1_08379	NA	NA	NA
LALB_chr_12	9162314	9163333	LALB_chr_12,Parent=peak6969	0.797168621	0.00914806	solitary	LALB_v3.1_08392	NA	NA	NA	LALB_v3.1_08392	NA	NA	NA
LALB_chr_12	9197306	9198605	LALB_chr_12,Parent=peak6979	1.052197065	0.024347083	solitary	LALB_v3.1_08393,LALB_v3.1_08394	NA	NA	NA	LALB_v3.1_08393,LALB_v3.1_08394,LALB_v3.1_08395	NA	NA	NA
LALB_chr_12	9243814	9244704	LALB_chr_12,Parent=peak6986	0.55247845	0.033969104	solitary	LALB_v3.1_08402	NA	NA	NA	LALB_v3.1_08402	NA	NA	NA
LALB_chr_12	9375064	9378319	LALB_chr_12,Parent=peak7001	0.731106493	0.002828513	solitary	LALB_v3.1_08402	NA	NA	NA	LALB_v3.1_08402,LALB_v3.1_08404	NA	NA	NA
LALB_chr_12	9651625	9652847	LALB_chr_12,Parent=peak7029	-0.692551749	0.033449123	social	LALB_v3.1_08420	NA	NA	NA	LALB_v3.1_08420	NA	NA	NA
LALB_chr_12	9689809	9690650	LALB_chr_12,Parent=peak7034	0.618559177	0.033449123	solitary	LALB_v3.1_08420	NA	NA	NA	,LALB_v3.1_08420	NA	NA	NA
LALB_chr_12	9920741	9921806	LALB_chr_12,Parent=peak7060	0.739984005	0.033981509	solitary	LALB_v3.1_08423	NA	NA	NA	LALB_v3.1_08423	NA	NA	NA
LALB_chr_12	10104090	10106102	LALB_chr_12,Parent=peak7085	0.678147141	0.022356994	solitary	LALB_v3.1_08425	NP_788586.1	defective proboscis extension response 11	dpr11	LALB_v3.1_08425	NP_788586.1	defective proboscis extension response 11	dpr11
